Identifiant,Titre,Latitude,Longitude,Prix nuitee,Commune,Departement,Type de propriete,Id. type de logement,Type de logement,Capacite d'accueil,Nombre de salles de bain,Nombre de chambres,Nombre de lits,Type de lit,Cuisine,Internet,Television,Produits de base,Shampooing,Chauffage,Climatisation,Machine a laver,Seche-linge,Parking gratuit sur place,Internet sans fil,Television par cable,Petit dejeuner,Animaux acceptes,Pour familles/enfants,Adapte aux evenements,Logement fumeur,Acces handicapes,Ascenseur,Cheminee d'interieur,Interphone,Portier,Piscine,Jacuzzi,Salle de sport,Entree dans les lieux 24h/24,Cintres,Fer a repasser,Seche-cheveux,Espace de travail pour ordinateur,Detecteur de fumee,Detecteur de monoxyde,Kit de premiers secours,Fiche securite,Extincteur,Porte de la chambre avec verrou,Reduction a la semaine,Reduction au mois,Surcout par voyageur supplementaire,Frais de menage,Caution,Duree minimale du sejour,Animal sur place,Conditions d'annulation,Disponible
19340997,Rez de Chausse de maison a St Barnabe 12 eme,43.3100624658908,5.41695286755779,50,MARSEILLE,13,Maison,3,Logement entier,4,1,2,2,,X,,X,X,,X,,X,,X,X,,X,,X,,,,,,,,,,,,X,X,X,X,X,,,,,,0,0,0,0,0,2,,Flexibles,True
19342220,Superbe deux pieces tres lumineux en plein centre,43.2887890310248,5.37284451512202,59,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,X,,,,,X,,,,X,,,,,,X,,,,,,X,,,X,X,,,,,,0,0,10,25,300,2,,Strictes,True
"19344424,""<!-- react-text: 236 -->Petite maison, Pointe Rouge, proche de la mer<!-- /react-text -->"",43.2419050014559,5.37112296562884,55,MARSEILLE,13,Maison,3,Logement entier,2,1,1,1,,X,,X,X,,X,X,X,,,X,,,,X,X,,,,,,,,,,,X,,,,X,,,,,,0,0,0,0,1000,1,,Flexibles,True"
19350756,<!-- react-text: 193 -->Chambre privee avec SDB / Cours Julien-Vieux Port<!-- /react-text -->,43.295198942019,5.38236921203889,40,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,,X,,,X,,,,X,,,X,,,,,,,,,,,,,,,,X,X,X,X,X,,X,,,,20,20,0,0,0,1,,Flexibles,True
19351982,Appartement T3 quartier 5 avenues,43.297600492108,5.39694700070083,53,MARSEILLE,13,Appartement,3,Logement entier,2,1,2,1,,X,,X,X,,X,,X,,,X,,,,X,,,,,,,,,,,,X,X,,,,,,,,,0,0,0,30,250,3,,Flexibles,True
19352456,Appartement cosy bien situe avec terrasse + Draps,43.291437642394,5.38750004175578,50,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,3,,X,,,X,,X,,,,,X,,X,,X,,,,,,,,,,,,X,X,X,X,X,,X,,,,0,0,0,0,0,1,,Flexibles,True
19352990,T4  AVEC BALCON MARSEILLE 9 EME,43.268918228624,5.40747605870016,78,MARSEILLE,13,Appartement,3,Logement entier,8,15,3,6,,X,,,X,,X,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,0,0,18,35,300,2,,Moderees,True
19353270,Room in the center of Marseille,43.2928253138252,5.38057081456269,20,MARSEILLE,13,Appartement,2,Chambre privee,2,5,1,1,,X,,,,,,,X,,,X,,X,,X,,,,,,,,,,,,X,,X,X,X,,,X,,,0,0,0,0,0,1,,Flexibles,True
19353784,Chambre au coeur de Marseille,43.2923131509493,5.38045624676371,26,MARSEILLE,13,Appartement,2,Chambre privee,2,5,1,1,,X,,,,,,,X,,,,,X,,,,,,,,,,,,,,,,X,X,X,,,,,,0,0,0,0,0,1,,Flexibles,True
19354452,Joli appartement a 200m de la plage des catalans,43.2880657235522,5.36057394745121,50,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,,,X,,,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,0,0,0,0,0,2,,Flexibles,True
19355113,Terrasse Luxueuse -T2 Neuf sur Canebiere Marseille,43.2985580501967,5.38239088831742,79,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,4,,X,,X,X,,X,,X,,,X,,X,X,X,X,,,,,,,,,,,X,X,X,,X,X,X,X,X,,0,0,0,0,0,3,,Flexibles,True
19356267,Magnifique T3 en duplex a deux pas de la mer,43.2818390920609,5.35463368104668,70,MARSEILLE,13,Appartement,3,Logement entier,5,1,2,3,,X,,,X,,X,X,X,,,X,,,X,X,,,,,X,,,,,,,X,X,X,,X,,,,,,0,0,0,0,0,7,,Moderees,True
19356563,Vue mer 300 m plage Pointe Rouge,43.2422057551866,5.37371273452335,65,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,1,Vrai lit,X,,X,X,,X,,X,X,X,X,X,,,X,,,,,,,,,,,,X,X,X,,,,X,,,,0,0,0,0,0,3,,Flexibles,True
19358135,Joli appartement proche Pharo Catalans Vieux Port,43.2902819915849,5.3601861276339,85,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,,,X,,,X,,,,X,,,,X,,,,,,,,,X,X,,,,,,,,0,0,0,0,0,2,,Flexibles,True
19360120,Chambres + A/R stade velodrome,43.2442934831234,5.3890662790011,60,MARSEILLE,13,Appartement en residence,2,Chambre privee,2,1,1,1,,X,,X,X,,X,,,,X,X,,,,X,,,,,,,,,,,,X,,,X,,,,,,,0,0,0,0,0,1,,Flexibles,True
19360643,T2 SORMIOU 13009 JARDIN TERRASSE rsd avec piscine,43.240162900165,5.40267285411888,90,MARSEILLE,13,Appartement en residence,3,Logement entier,3,1,1,2,,X,,X,X,,X,,X,,X,X,,,X,X,,,,,,,,X,,,,X,X,,X,,,,,,,0,0,0,60,1000,6,,Moderees,True
19361322,<!-- react-text: 193 -->Joli T2 proche Friche Belle de Mai<!-- /react-text -->,43.3117225868237,5.39384801132443,39,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,X,,X,,,X,,,X,X,,,,,,,,,,,,X,,,,,,,,,,21,21,0,0,0,1,,Flexibles,True
19362887,<!-- react-text: 236 -->Appartement refait a neuf dans un quartier calme.<!-- /react-text -->,43.2869648810596,5.39022372710646,45,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,1,,X,,,X,,,,X,,X,,,,,X,,,,,,,,,,,,X,,,,X,,,,,,10,10,0,30,0,2,,Flexibles,True
19366212,<!-- react-text: 236 -->Margot<!-- /react-text -->,43.2940683491386,5.38764330553541,28,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,,X,X,,X,,X,X,,X,,X,,X,,,,,,,,,,,,X,,,X,,,,,,,12,12,0,10,0,4,,Flexibles,True
19366373,Appartement au Panier avec parking et terasse,43.3002309629516,5.36648763877687,47,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,2,,X,,,X,,,,X,,X,X,,,,X,,,,X,,,,,,,,X,,,X,X,,,,,,0,0,0,0,0,20,,Flexibles,True
19368545,<!-- react-text: 236 -->Maison au calme en centre ville<!-- /react-text -->,43.3111344926279,5.3941920831908,120,MARSEILLE,13,Maison de ville,3,Logement entier,6,2,4,4,,X,,,,,X,,X,,X,X,,X,,X,,,,,X,,,,,,,X,X,X,,X,,X,,,,20,20,0,80,1000,2,,Flexibles,True
19369065,<!-- react-text: 193 -->T1 calme au pied de Notre Dame de la Garde<!-- /react-text -->,43.2847130324097,5.36442765063188,47,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,1,,X,,X,X,,X,,X,,,X,,X,X,X,X,,,,,,,,,,,X,,X,,X,,,,,,15,15,8,0,0,1,,Flexibles,True
19369392,Appartement climatise avec terrasse centre ville.,43.2929260154136,5.38725976013676,120,MARSEILLE,13,Appartement,3,Logement entier,6,1,2,4,,X,,X,,,X,X,X,,,X,,,,X,,,,,,,,,,,,,X,X,X,X,,X,X,,,0,0,0,39,1000,5,,Flexibles,True
19370277,<!-- react-text: 193 -->Studio Cosy !<!-- /react-text -->,43.2785724779634,5.38560562713506,36,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,X,,X,,X,,,,,X,,X,X,,,,,,,X,,,,,,X,,X,,X,,,,,,15,15,0,17,0,2,,Flexibles,True
19372089,Charmant apt a Vauban / N.Dame de la Garde,43.282222006289,5.37596857220489,70,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,X,X,X,,X,,X,X,X,,,,X,,,,,,,,X,X,X,X,X,,,,,,0,0,0,0,0,3,,Strictes,False
"19372630,""<!-- react-text: 236 -->T2 proximite plages, calanques, stade Velodrome<!-- /react-text -->"",43.2390256419334,5.38508087222794,60,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,,,X,X,,,,,,,,,,X,,,,,,X,X,,,,,,,,,20,0,0,0,350,2,,Flexibles,True"
"19373452,""<!-- react-text: 193 -->Architect&#x27,s Apartment - Panoramic View Vieux-Port<!-- /react-text -->"",43.2958264753232,5.36948040968303,250,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,2,,X,X,X,X,,,X,X,X,,X,,,,X,,,,X,,X,,,,,,X,X,X,,X,,,,,,0,0,0,60,1200,2,,Flexibles,True"
19375112,<!-- react-text: 236 -->Maison calme a Marseille<!-- /react-text -->,43.3096674887166,5.41429450129899,44,MARSEILLE,13,Maison,2,Chambre privee,6,2,3,4,,X,,X,X,,X,,X,,X,X,,X,,,,,,,,,,,,,,X,X,X,X,,X,,,,,0,0,0,0,0,4,,Flexibles,True
19377899,Grand appart Haussmannien a 200 m du vieux port,43.2982592947947,5.3747933926022,86,MARSEILLE,13,Appartement,3,Logement entier,5,1,2,3,,X,,X,X,,X,,X,,,X,,,,X,,,,X,,,,,,,,X,,,X,,,,,,,0,0,0,30,0,4,,Flexibles,False
19378938,<!-- react-text: 236 -->Dependance calme 12m2 avec terrasse dans jardin.<!-- /react-text -->,43.3080448254588,5.38103175212441,32,MARSEILLE,13,,3,Logement entier,2,1,1,1,,X,,,X,,X,,,,,X,,,,X,,,,,,,,,,,,,,,,X,,,,,,15,15,0,0,0,2,,Flexibles,True
19379432,Studio 20m2 terrasse 12m2 a 300m de la plage,43.2651744495416,5.37778471547857,150,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,2,,X,,X,X,,X,,X,,X,X,,,,X,,,,,,,,,,,,X,,,,X,,,,,,0,0,0,0,0,1,,Flexibles,True
19379672,<!-- react-text: 193 -->PROMO APPARTEMENT CENTRE CLIM TERRASSE SUR JARDIN<!-- /react-text -->,43.2916594487182,5.37709853775386,65,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,,X,X,,,X,X,X,,X,X,,X,,,,X,,,,,X,,X,,X,,,,X,,10,10,0,0,0,3,,Flexibles,True
19379857,Appartement lumineux dans quartier sympa,43.2860536187485,5.36401734437943,62,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,X,,,X,,,,X,,,,,,,,,,,,X,X,X,,X,,,,,,0,0,0,12,0,6,,Flexibles,True
19380483,<!-- react-text: 236 -->Luxueux et spacieux appartement + jardin + parking<!-- /react-text -->,43.2839815863221,5.38114127519522,300,MARSEILLE,13,Appartement,3,Logement entier,6,2,3,3,,X,,X,X,,X,X,X,,X,X,,,,X,,,,,,,,,,,,,X,X,X,X,,,,,,0,0,0,150,2000,3,,Strictes,True
19381776,<!-- react-text: 193 -->Appartement Andre Aune<!-- /react-text -->,43.2888739273408,5.37106272815233,50,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,X,X,,,,,,X,,,,,,,,,,,,X,X,X,X,,,,,,,0,0,0,15,300,2,,Moderees,True
19383246,<!-- react-text: 193 -->T3 Marseille. - Vue spectaculaire!<!-- /react-text -->,43.2834140766987,5.37635983176377,70,MARSEILLE,13,Appartement,3,Logement entier,4,15,2,2,,X,,X,X,,X,,X,,,X,,X,X,X,,,,X,,,,,,,,X,,X,X,X,,,,,,15,25,10,20,0,2,,Flexibles,True
19384106,<!-- react-text: 236 -->T2 a 10 minutes de la gare (a pieds)<!-- /react-text -->,43.3102506083332,5.380341823629,40,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,X,,,X,,,,X,,,,X,,,,,,,,X,,,,,,,,,,25,25,0,15,200,2,,Moderees,True
19384338,<!-- react-text: 193 -->Bel appartement vue sur mer Marseille<!-- /react-text -->,43.3137789636453,5.39765288512791,99,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,,,X,,X,,X,X,,,,X,X,,,X,,,,,,X,,,X,,X,X,,,,,,0,0,0,48,1500,2,,Flexibles,True
19385032,<!-- react-text: 193 -->Grand T2 cosy renove proche de tout ! Longchamps<!-- /react-text -->,43.3010632955149,5.39627563728211,37,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,2,,X,,,X,,,,X,,,,,,,X,,,,X,,,,,,,,X,,,X,X,,,X,,,20,20,7,10,100,3,,Strictes,True
19391779,<!-- react-text: 186 -->Jolie chambre entre Panier et Vieux Port<!-- /react-text -->,43.3038816373652,5.36964221663281,50,MARSEILLE,13,Appartement,2,Chambre privee,1,1,1,1,Vrai lit,X,,,X,,,X,X,,,X,,,,X,,,,X,,,,,,,,X,X,X,,,,,,,,0,0,0,0,0,1,Some pet(s),Flexibles,True
"19391787,""Tres Joli T2, plein coeur de Marseille-Vieux Port"",43.3037556695802,5.36892964823993,48,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,1,,X,,X,X,,X,,X,,,X,,,X,X,,,,,,,,,,,,X,,X,,X,,,,,,0,0,10,26,800,2,,Moderees,True"
19394169,<!-- react-text: 236 -->Endoume - Proche de la mer<!-- /react-text -->,43.2851117124365,5.36131411185077,50,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,,,,X,,X,,,,,X,,X,,,,,,,,,,,,,,,X,,,,,,,0,0,0,0,0,3,,Flexibles,True
19394387,Christine,43.2478469577988,5.41677880307041,36,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,,X,,X,X,,X,,X,,X,X,,X,X,X,,,,X,,,,,,,,X,X,X,,X,,,,,,0,0,0,10,0,1,,Flexibles,True
19394542,Lumineux T3 Vieux Port Notre Dame de La Garde.,43.2883670531732,5.37258056066069,60,MARSEILLE,13,Appartement,3,Logement entier,3,1,2,2,,X,,X,X,,X,,X,,,,,X,X,X,,,,,,X,,,,,,X,X,X,X,X,X,,X,,,0,0,0,0,0,1,Certains animaux,Flexibles,True
19395778,<!-- react-text: 193 -->Chambre Privee au Chartreux - Cour privee de 16m2<!-- /react-text -->,43.3079798087016,5.4035738436728,20,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,,X,,X,X,,X,,X,,,X,,,X,X,,,,,,,,,,,,X,X,X,X,,,,,,,0,0,0,10,500,2,,Strictes,True
19397265,<!-- react-text: 193 -->Une nuit a Marseille<!-- /react-text -->,43.2911745979094,5.40658683006721,15,MARSEILLE,13,Appartement,2,Chambre privee,1,1,1,1,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,X,,,,,,,5,5,0,0,300,1,,Flexibles,True
"19398851,""<!-- react-text: 193 -->Appart + garage proche metro, commerces et plages<!-- /react-text -->"",43.2642491485957,5.39305795349106,60,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,X,,X,X,X,X,X,X,,X,,X,,,,X,,X,,,,,,X,X,X,X,X,,X,X,X,,10,50,0,0,0,3,,Flexibles,True"
19402582,<!-- react-text: 193 -->Tres beau studio Castellane (5 min Vieux Port)<!-- /react-text -->,43.2861883479545,5.38815996596734,39,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,X,,X,,,X,,,,X,,,,,,,,,,,,X,,X,X,X,,,,,,0,0,5,0,200,2,,Strictes,True
19404789,Appartement terrasse pour 6 personnes,43.2933391914024,5.37526591684591,110,MARSEILLE,13,Appartement,3,Logement entier,6,2,2,3,,X,,X,X,,X,X,X,,,X,,,,X,,,,,,,,,,,,X,X,X,,X,,,,,,0,0,0,70,300,3,,Moderees,True
19405382,Location vacances St giniez plage,43.2660629654233,5.38692053600916,70,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,3,,X,,X,X,,X,,X,,X,,,,,X,,,,,,X,,,,,,X,,X,,X,,,,,,0,0,0,35,200,2,,Moderees,True
"19406702,""<!-- react-text: 193 -->Chambre chez l&#x27,habitant<!-- /react-text -->"",43.2943433175703,5.37939348395974,35,MARSEILLE,13,,3,Logement entier,2,1,1,1,,X,,X,X,,X,,,,,X,,,,X,,,,X,,,,,,,,,X,,,,,,,,,0,0,15,12,0,2,,Flexibles,True"
19409263,<!-- react-text: 193 -->Studio Cosy - Hyper Centre - St Charles - Parking<!-- /react-text -->,43.2994344114091,5.38279485923612,41,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,X,,,X,,X,,,,,,,,,,,,,,X,X,,X,X,X,,X,,,5,5,0,10,200,1,,Strictes,True
19413906,Studio vieux port marseille,43.2967129773291,5.37098122380676,40,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,X,,,X,,,,,,,,,,,,,,,,,,X,,X,,,,,,0,0,0,0,0,1,,Flexibles,True
19421763,<!-- react-text: 193 -->Chambre au Cours Julien<!-- /react-text -->,43.2923694012077,5.38618887766621,20,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,,X,,X,X,,X,,X,,,X,,,,,,,,,,,,,,,,X,X,X,X,X,,,,,,0,0,0,0,0,4,,Moderees,True
19423748,<!-- react-text: 191 -->chambre partage - Filles uniquement!<!-- /react-text -->,43.2870855755638,5.38387274356586,15,MARSEILLE,13,Appartement,1,Chambre partagee,1,1,1,1,Vrai lit,X,,X,,,,,,,,,,,,,,,,X,,,,,,,,,X,X,X,,,,,,,0,0,0,0,0,1,,Flexibles,False
19427690,<!-- react-text: 236 -->T2 independant rde jardin maison  plage calanques<!-- /react-text -->,43.2318186260152,5.36157996657028,40,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,1,,X,,X,X,,X,,,,,X,,,,,,,,,,,,,,,,X,,,X,X,,,,,,21,49,0,15,90,2,,Moderees,True
19428755,<!-- react-text: 236 -->T2 avec cour Notre Dame de la Garde-Vieux Port<!-- /react-text -->,43.2873862266155,5.36924461741281,50,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,X,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,5,5,0,0,0,2,,Flexibles,True
19429620,Triplex Atypique Vieux Port (Panier),43.2978190249843,5.36583078982975,55,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,,,,X,,,,,,,,X,,,,,,,,X,X,X,,X,,,,,,0,0,0,30,300,2,,Moderees,True
19434776,<!-- react-text: 193 -->Appartement T3 climatise 60m² + terrasse 25m²<!-- /react-text -->,43.342904299895,5.39051621403194,34,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,X,,X,X,X,X,X,X,,,X,X,,,,,,,,,,,,X,X,X,,X,,,,,,7,20,0,30,300,2,,Moderees,True
19441542,Studio a 2 min de la gare Saint Charles,43.3038618563259,5.38110689912571,34,MARSEILLE,13,Appartement en residence,3,Logement entier,2,1,1,1,,X,,,,,,,,,,X,,,,,,,,X,,,,,,,,X,X,,X,X,,,,,,0,0,0,4,89,2,,Flexibles,True
19443530,<!-- react-text: 193 -->La Pauline<!-- /react-text -->,43.2726637226308,5.41154671787328,55,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,2,,X,,X,X,,,X,X,,X,,,X,,X,,,,,,,,,,,,,X,X,,,,,,,,10,0,10,0,500,1,,Moderees,True
19444260,<!-- react-text: 193 -->Belle chambre 25m2 Parc Longchamp<!-- /react-text -->,43.3044796443166,5.39653870221668,35,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,,X,,,X,,X,,X,,,X,,,,X,,,,X,,,,,,,,X,X,X,X,X,,,,,,10,25,0,10,200,2,,Flexibles,True
19445376,<!-- react-text: 236 -->Appartement chic en ville<!-- /react-text -->,43.3011191353498,5.39381093099756,50,MARSEILLE,13,Appartement,3,Logement entier,4,1,1,4,,X,,X,X,,X,,,,,X,X,,,,,,,X,,,,,,,,X,X,,X,X,,,,,,18,0,10,10,200,1,,Moderees,True
19447095,<!-- react-text: 193 -->Boutique Hotel le Ryad-Villa Majorelle<!-- /react-text -->,43.2971336775199,5.38426284912247,120,MARSEILLE,13,,2,Chambre privee,3,1,1,2,,,,X,X,,X,X,,,,X,,X,,X,,,,,,,,,,,,X,X,X,X,X,,X,X,X,,10,10,0,0,0,1,,Flexibles,True
19451892,<!-- react-text: 236 -->Grand T4 a 5mn en voiture  de la plage Prado<!-- /react-text -->,43.2768001032682,5.39865840642926,52,MARSEILLE,13,Appartement,3,Logement entier,4,1,3,4,,X,,X,X,,,,X,,X,X,,,,X,,,,X,,,,,,,,X,X,,X,X,X,,,,,0,0,10,0,300,7,,Strictes,True
19453397,<!-- react-text: 193 -->Maison de ville 100m2 + exterieur<!-- /react-text -->,43.3029505748339,5.39189281092999,120,MARSEILLE,13,Maison,3,Logement entier,8,2,3,4,,X,,,X,,X,,X,,,X,,,,X,,,,,,,,,,,,X,,,X,X,,X,X,,,0,20,25,20,500,3,,Strictes,True
19453934,<!-- react-text: 236 -->chambre privee et artistique !!<!-- /react-text -->,43.2923891859549,5.40380422689389,21,MARSEILLE,13,Appartement,2,Chambre privee,1,1,1,1,,X,,,X,,X,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,0,0,0,0,0,3,,Flexibles,True
19465179,<!-- react-text: 236 -->A cosy bedroom near the city centre for 2 persons<!-- /react-text -->,43.2929244658396,5.39404613854855,23,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,,X,,X,X,,X,,,,,X,,,,,,,,,,,,,,,,X,,X,X,,,,,,,10,10,10,0,300,2,,Strictes,True
19465611,<!-- react-text: 198 -->Villa calanque de Marseille<!-- /react-text -->,43.2465349541659,5.4362138334031,150,MARSEILLE,13,Maison,3,Logement entier,6,1,2,3,,X,,X,X,,X,X,X,X,X,X,,,,,,,,,,,,X,,,,X,X,,,,,,,,,0,0,0,0,0,3,,Moderees,False
19465757,<!-- react-text: 193 -->Studio climatise et calme au dernier etage<!-- /react-text -->,43.3018777782294,5.38285275390552,49,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,X,X,,,X,,,,,,,,X,,,,,,,,X,,,X,X,,,X,,,5,10,0,20,500,2,,Moderees,True
19465817,<!-- react-text: 193 -->Agreable appartement proche mer et calanques<!-- /react-text -->,43.2380578844919,5.39933457121011,100,MARSEILLE,13,Appartement en residence,3,Logement entier,6,1,1,3,,X,,X,X,,X,,X,,,X,,X,X,,,,,X,,X,,,,,,X,X,X,,X,,,,,,0,10,0,0,300,4,,Flexibles,True
19466696,<!-- react-text: 193 -->Chambre au calme dans une collocation<!-- /react-text -->,43.2985466076014,5.39271377350863,25,MARSEILLE,13,Appartement,2,Chambre privee,2,1,1,1,,X,,,,,,,X,,,X,,,,,,,,X,,,,,,,,X,X,X,,,,,,,,10,0,10,15,0,3,,Flexibles,True
19467499,<!-- react-text: 236 -->Grand Studio avec terrasse 13012<!-- /react-text -->,43.2964906666111,5.43458347042081,43,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,,X,,,,X,X,,,X,,X,,,X,,X,,,,,,X,X,,,X,,,,,,10,15,0,0,0,1,,Flexibles,True
19474675,<!-- react-text: 193 -->T1 avec terrasse//En centre ville//Calme<!-- /react-text -->,43.2898409044614,5.38124133007782,43,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,,X,,,,,,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,5,0,0,0,0,2,,Flexibles,True
19477309,<!-- react-text: 236 -->VACANCES SYMPA CALME AU SOLEIL A MARSEILLE 5EM<!-- /react-text -->,43.2872651308916,5.41390448934569,46,MARSEILLE,13,Appartement,1,Chambre partagee,4,1,1,3,,X,,X,X,,X,,X,,,X,X,,,X,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,3,,Flexibles,True
19479337,<!-- react-text: 236 -->T2 en rez de jardin Marseille 5eme (2 a 4 pers.)<!-- /react-text -->,43.2957514911886,5.38892072128666,80,MARSEILLE,13,Appartement,3,Logement entier,4,2,1,2,,X,,X,,,X,,X,X,,X,,,,X,,,,,,,,,,,,X,X,X,,,,,,,,0,0,0,0,0,3,,Flexibles,True
19479890,<!-- react-text: 192 -->T2 au calme et tres proche centre ville<!-- /react-text -->,43.2883776199084,5.39089680093317,30,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,2,,X,,X,X,,X,,,,,X,,X,,X,,,,,,,,,,,,,,,X,,,,,,,10,0,0,4,100,1,,Flexibles,True
19483469,<!-- react-text: 236 -->Maison centre ville terrasse<!-- /react-text -->,43.3030773056301,5.39198006787073,70,MARSEILLE,13,Maison,3,Logement entier,6,1,1,3,,X,,X,X,,X,,X,,,X,,,X,X,X,,,,,,,,,,,X,X,,,,,,,,,0,30,0,0,0,7,,Strictes,True
"19484176,""<!-- react-text: 193 -->Appartement Confortable, Place Jean Jaures 40M2<!-- /react-text -->"",43.2945035405365,5.386841703333,34,MARSEILLE,13,Appartement,3,Logement entier,3,1,1,2,,X,,,X,,,X,X,,X,X,,,X,X,,,,X,,,,,,,,X,,,X,X,,,,,,21,21,0,26,172,3,,Flexibles,True"
19485116,<!-- react-text: 193 -->Superbe appartement  terrasse calme centre ville<!-- /react-text -->,43.2830175441845,5.37889775187218,80,MARSEILLE,13,Appartement en residence,3,Logement entier,7,1,2,6,,X,,X,X,,X,X,X,,X,X,,,,X,,,,X,,,,,,,,X,X,X,X,X,X,,,,,0,15,0,0,500,7,,Strictes,True
"19486314,""<!-- react-text: 193 -->T3 - 72m2 - Vauban, Notre-Dame de la Garde<!-- /react-text -->"",43.2868763619583,5.3747046013531,65,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,3,,X,,X,X,,X,,X,,,X,,,,X,,,,,,,,,,,,X,X,X,X,X,,,,,,21,49,0,0,200,2,,Moderees,True"
"19488651,""<!-- react-text: 193 -->Trois pieces et balcon, parc Borely et plages<!-- /react-text -->"",43.2548163170984,5.38339495896858,75,MARSEILLE,13,Appartement,3,Logement entier,4,1,2,3,,X,,,X,,X,,X,X,X,X,,X,,X,,,,,,,,,,,,,X,X,,,,,,,,10,10,0,0,500,2,,Flexibles,True"
"19492256,""<!-- react-text: 236 -->appartement ,quartier populaire centre ville<!-- /react-text -->"",43.2956636813128,5.38365014308054,33,MARSEILLE,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,,,X,X,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,1000,7,,Strictes,True"
19494870,<!-- react-text: 236 -->Grand apart au vieux Marseille ideal pr vacances<!-- /react-text -->,43.2999108468665,5.3669551536452,60,MARSEILLE,13,Appartement,3,Logement entier,6,2,3,4,,X,,,X,,,X,,X,,X,,,,X,X,,,,,,,,,,,X,,,X,,,,,,,0,0,0,10,0,1,,Strictes,True
19498329,<!-- react-text: 193 -->Tres bel appartement Marseille Baille<!-- /react-text -->,43.2854418046278,5.39468585150762,80,MARSEILLE,13,Appartement,3,Logement entier,4,15,2,2,,X,,X,X,,,,X,,X,X,,X,,X,,,,,,,,,,,,,X,X,X,X,,X,,,,0,0,0,0,0,6,,Flexibles,True
